Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCQ17,OUT019,597.2868342075113
FDN01,OUT017,2678.8561136638555
FDZ19,OUT049,2125.349497483324
DRG37,OUT017,2678.8561136638555
FDE32,OUT045,1842.8680109957897
FDO34,OUT049,2125.349497483324
FDM04,OUT019,566.2304293299921
FDZ25,OUT049,2125.349497483324
FDU08,OUT049,1740.6500153156417
NCW30,OUT045,2613.1141493421233
NCM18,OUT013,2414.7191153318986
FDS22,OUT035,1842.8680109957897
NCH18,OUT017,2614.663464992494
FDC23,OUT013,2950.802451959768
FDY46,OUT013,2950.802451959768
NCU06,OUT046,2386.2959774241044
FDX57,OUT045,2169.036463260849
FDX36,OUT027,5132.342222949802
FDL16,OUT045,1842.8680109957897
FDT16,OUT010,769.9695903376652
FDN16,OUT018,2536.248951968297
FDC03,OUT046,2125.349497483324
DRF60,OUT013,3531.4194682704156
FDS27,OUT027,4229.8508764080125
FDP33,OUT010,769.9695903376652
FDJ36,OUT018,2536.248951968297
NCR42,OUT013,2414.7191153318986
FDV14,OUT017,2170.5857789112197
NCP42,OUT035,2678.8561136638555
FDB50,OUT027,3858.799869487593
NCC30,OUT027,4229.8508764080125
FDA23,OUT018,2536.248951968297
FDW16,OUT017,2170.5857789112197
FDQ52,OUT010,769.9695903376652
FDB58,OUT049,2125.349497483324
NCP29,OUT049,1370.8869648941231
NCM05,OUT045,2613.1141493421233
FDO25,OUT013,3531.4194682704156
NCM54,OUT046,1740.6500153156417
NCL54,OUT046,2125.349497483324
FDL39,OUT010,677.2534011584064
FDF53,OUT018,2752.520455283355
NCQ42,OUT035,2170.5857789112197
FDF58,OUT013,2414.7191153318986
FDZ04,OUT035,1842.8680109957897
FDE26,OUT019,597.2868342075113
FDS60,OUT017,2678.8561136638555
FDV58,OUT017,2678.8561136638555
FDM04,OUT045,1842.8680109957897
FDE08,OUT035,2678.8561136638555
NCB43,OUT049,2125.349497483324
FDU11,OUT010,667.962853750561
FDF22,OUT019,632.2882876531593
FDE24,OUT013,2950.802451959768
DRJ49,OUT046,1740.6500153156417
NCQ53,OUT035,2614.663464992494
NCL41,OUT013,2414.7191153318986
FDR22,OUT013,2707.3156795629625
FDH04,OUT035,2170.5857789112197
DRH15,OUT045,1842.8680109957897
FDY40,OUT049,1370.8869648941231
NCI17,OUT035,2170.5857789112197
NCC18,OUT013,2950.802451959768
FDY28,OUT027,5132.342222949802
FDB45,OUT027,3858.799869487593
NCL30,OUT018,2536.248951968297
FDM10,OUT017,2614.663464992494
FDH22,OUT027,3858.799869487593
NCZ53,OUT017,2678.8561136638555
NCI18,OUT013,3531.4194682704156
FDH14,OUT027,4229.8508764080125
FDR36,OUT027,3389.3947128677587
FDW01,OUT045,2677.3067980134847
FDK02,OUT027,3858.799869487593
FDJ02,OUT018,2752.520455283355
FDU55,OUT013,3531.4194682704156
NCV18,OUT027,3858.799869487593
FDH14,OUT018,2536.248951968297
FDZ37,OUT045,2169.036463260849
FDX49,OUT049,2389.2437480902304
NCD43,OUT046,1740.6500153156417
FDZ07,OUT013,2414.7191153318986
FDK43,OUT035,2170.5857789112197
FDR32,OUT018,3202.928103829106
FDT39,OUT013,2950.802451959768
NCV54,OUT017,2170.5857789112197
FDF38,OUT018,2267.07751788757
FDV60,OUT046,2125.349497483324
FDH44,OUT027,4229.8508764080125
FDS21,OUT046,1370.8869648941231
NCL41,OUT045,1842.8680109957897
FDM46,OUT017,2170.5857789112197
FDU27,OUT045,1842.8680109957897
NCJ54,OUT017,2614.663464992494
DRG51,OUT018,2752.520455283355
NCA29,OUT019,597.2868342075113
FDR47,OUT045,2677.3067980134847
NCL19,OUT027,4229.8508764080125
DRG01,OUT049,1740.6500153156417
FDG10,OUT046,1370.8869648941231
NCV05,OUT049,2125.349497483324
NCH18,OUT019,632.2882876531593
FDV14,OUT018,2536.248951968297
DRJ23,OUT035,2678.8561136638555
DRJ11,OUT046,2125.349497483324
FDZ03,OUT017,2678.8561136638555
FDI27,OUT010,664.3634888735338
FDJ14,OUT018,2536.248951968297
FDU32,OUT017,2170.5857789112197
FDD47,OUT027,4229.8508764080125
DRF36,OUT035,2678.8561136638555
FDM21,OUT046,2386.2959774241044
FDV10,OUT018,2267.07751788757
FDH60,OUT018,2752.520455283355
FDX47,OUT010,677.2534011584064
FDT19,OUT019,597.2868342075113
FDO11,OUT045,2613.1141493421233
FDH24,OUT027,4229.8508764080125
FDL02,OUT018,2536.248951968297
FDB02,OUT049,2125.349497483324
FDA43,OUT046,2125.349497483324
FDG52,OUT045,1842.8680109957897
DRC12,OUT013,2950.802451959768
FDY37,OUT018,2752.520455283355
NCU18,OUT045,2677.3067980134847
FDU09,OUT035,1842.8680109957897
DRJ25,OUT027,3389.3947128677587
DRE12,OUT018,2536.248951968297
DRL47,OUT017,2170.5857789112197
DRK01,OUT046,1740.6500153156417
FDC22,OUT019,597.2868342075113
FDG44,OUT013,2414.7191153318986
FDW04,OUT035,2170.5857789112197
FDK09,OUT049,2389.2437480902304
NCN43,OUT035,2170.5857789112197
FDG04,OUT049,2125.349497483324
FDH32,OUT010,667.962853750561
DRI47,OUT017,2678.8561136638555
DRE15,OUT013,2707.3156795629625
FDY11,OUT035,1842.8680109957897
FDO60,OUT049,1370.8869648941231
FDQ20,OUT018,2267.07751788757
FDO57,OUT027,4229.8508764080125
FDT14,OUT019,557.0195586036299
FDA57,OUT049,1370.8869648941231
DRN35,OUT017,1842.8680109957897
FDJ03,OUT046,1370.8869648941231
FDX28,OUT017,2170.5857789112197
DRE25,OUT045,2169.036463260849
FDR09,OUT046,2386.2959774241044
FDB23,OUT035,2614.663464992494
FDO08,OUT045,2677.3067980134847
FDQ23,OUT049,1740.6500153156417
FDW04,OUT013,2707.3156795629625
DRK13,OUT010,677.2534011584064
NCL17,OUT027,4229.8508764080125
FDY21,OUT035,2678.8561136638555
FDJ38,OUT027,4229.8508764080125
FDA37,OUT019,557.0195586036299
FDV43,OUT013,2414.7191153318986
FDL36,OUT046,1740.6500153156417
FDD53,OUT045,1842.8680109957897
FDZ19,OUT010,677.2534011584064
FDV21,OUT045,2169.036463260849
NCL54,OUT018,2752.520455283355
DRI47,OUT027,4229.8508764080125
DRG03,OUT049,2125.349497483324
FDG21,OUT013,2950.802451959768
FDW03,OUT018,2536.248951968297
NCI55,OUT046,1740.6500153156417
DRC36,OUT019,597.2868342075113
FDH22,OUT017,2170.5857789112197
FDV20,OUT045,2169.036463260849
NCU41,OUT027,4229.8508764080125
FDN46,OUT027,3858.799869487593
FDK50,OUT045,2677.3067980134847
NCA05,OUT027,4229.8508764080125
DRH01,OUT018,2752.520455283355
FDT08,OUT018,2752.520455283355
FDM08,OUT018,3202.928103829106
FDZ07,OUT035,1842.8680109957897
FDS22,OUT017,1842.8680109957897
FDV35,OUT027,4229.8508764080125
FDI28,OUT010,667.962853750561
FDW58,OUT027,3858.799869487593
FDT52,OUT045,2613.1141493421233
FDY34,OUT046,2125.349497483324
FDR10,OUT046,2125.349497483324
FDK57,OUT017,2170.5857789112197
FDR02,OUT027,3858.799869487593
FDX49,OUT046,2386.2959774241044
FDQ20,OUT046,1370.8869648941231
DRK23,OUT045,2613.1141493421233
NCW06,OUT046,2125.349497483324
FDR31,OUT017,2678.8561136638555
NCE43,OUT013,2950.802451959768
DRO59,OUT027,3858.799869487593
FDN09,OUT049,2389.2437480902304
FDR11,OUT046,2125.349497483324
FDO57,OUT013,2950.802451959768
NCX18,OUT017,2678.8561136638555
FDB05,OUT018,3202.928103829106
FDQ08,OUT018,2267.07751788757
NCG43,OUT035,2170.5857789112197
FDJ56,OUT013,2707.3156795629625
FDA13,OUT010,664.3634888735338
FDO56,OUT017,2170.5857789112197
FDB37,OUT018,3202.928103829106
FDZ02,OUT018,2536.248951968297
FDQ24,OUT046,2386.2959774241044
FDM16,OUT013,2414.7191153318986
FDU35,OUT049,1740.6500153156417
FDT35,OUT035,2678.8561136638555
NCX30,OUT049,2389.2437480902304
FDG04,OUT017,2678.8561136638555
FDI12,OUT035,2170.5857789112197
FDE35,OUT035,1842.8680109957897
NCP14,OUT027,3858.799869487593
NCY53,OUT045,2169.036463260849
FDP49,OUT017,1842.8680109957897
FDQ04,OUT017,1842.8680109957897
FDM39,OUT035,2678.8561136638555
FDO58,OUT019,597.2868342075113
FDC56,OUT017,2170.5857789112197
NCQ54,OUT046,2125.349497483324
FDV10,OUT027,3389.3947128677587
NCK17,OUT046,1370.8869648941231
NCF55,OUT027,3389.3947128677587
FDV33,OUT013,3531.4194682704156
NCH29,OUT019,557.0195586036299
FDA37,OUT027,3858.799869487593
FDH46,OUT018,2536.248951968297
FDS25,OUT035,2170.5857789112197
FDH04,OUT027,3858.799869487593
FDX52,OUT046,2125.349497483324
NCD42,OUT017,1842.8680109957897
FDW47,OUT017,2170.5857789112197
FDL25,OUT027,3858.799869487593
NCJ06,OUT010,667.962853750561
FDY09,OUT013,2950.802451959768
FDS40,OUT046,1370.8869648941231
FDH41,OUT017,2614.663464992494
FDG38,OUT035,2170.5857789112197
FDU03,OUT027,4229.8508764080125
FDV20,OUT046,1740.6500153156417
DRB13,OUT045,2677.3067980134847
NCQ30,OUT013,2707.3156795629625
NCH06,OUT013,3531.4194682704156
FDU50,OUT018,2536.248951968297
NCO42,OUT019,597.2868342075113
FDW09,OUT018,2536.248951968297
FDH04,OUT013,2707.3156795629625
FDC21,OUT045,2169.036463260849
FDL21,OUT049,1370.8869648941231
FDM46,OUT010,667.962853750561
FDT22,OUT019,566.2304293299921
FDB28,OUT035,2678.8561136638555
FDI12,OUT018,2536.248951968297
FDA28,OUT045,2169.036463260849
FDF59,OUT013,2707.3156795629625
FDM45,OUT027,3858.799869487593
FDQ56,OUT017,2170.5857789112197
FDR46,OUT049,2125.349497483324
FDT01,OUT013,3531.4194682704156
FDD16,OUT027,3389.3947128677587
NCU30,OUT010,677.2534011584064
FDM40,OUT010,677.2534011584064
FDI56,OUT035,2170.5857789112197
NCS30,OUT013,2707.3156795629625
FDU08,OUT017,2170.5857789112197
FDX51,OUT027,4229.8508764080125
FDA43,OUT045,2677.3067980134847
FDX59,OUT010,664.3634888735338
FDC37,OUT018,2536.248951968297
FDP58,OUT013,3531.4194682704156
NCY42,OUT035,2678.8561136638555
FDF21,OUT018,2752.520455283355
FDU10,OUT027,3389.3947128677587
DRL47,OUT018,2536.248951968297
FDA58,OUT018,3202.928103829106
FDJ22,OUT049,2125.349497483324
FDK50,OUT046,2125.349497483324
FDO38,OUT035,2170.5857789112197
DRF60,OUT035,2614.663464992494
NCZ42,OUT019,632.2882876531593
FDD35,OUT049,1740.6500153156417
FDL25,OUT045,2169.036463260849
FDJ16,OUT013,2414.7191153318986
DRK59,OUT049,2389.2437480902304
FDI50,OUT046,2386.2959774241044
NCB19,OUT045,2169.036463260849
DRI37,OUT035,1842.8680109957897
FDA14,OUT027,4229.8508764080125
FDC08,OUT018,3202.928103829106
FDS45,OUT046,1740.6500153156417
FDI21,OUT049,1370.8869648941231
DRJ47,OUT035,2678.8561136638555
DRE37,OUT027,4229.8508764080125
FDT55,OUT018,2752.520455283355
NCG42,OUT027,3858.799869487593
FDA31,OUT049,2125.349497483324
NCW42,OUT046,2386.2959774241044
FDF50,OUT017,2678.8561136638555
FDK56,OUT049,2125.349497483324
FDX10,OUT035,1842.8680109957897
NCK07,OUT027,4229.8508764080125
FDZ49,OUT017,2614.663464992494
FDR33,OUT013,2707.3156795629625
FDO44,OUT018,2536.248951968297
FDA20,OUT046,2125.349497483324
NCL30,OUT045,2169.036463260849
FDI05,OUT019,566.2304293299921
FDQ12,OUT018,3202.928103829106
FDH47,OUT017,2170.5857789112197
FDH34,OUT018,2752.520455283355
FDF29,OUT046,1740.6500153156417
FDG40,OUT018,2267.07751788757
NCE18,OUT017,2614.663464992494
FDP21,OUT010,677.2534011584064
FDY50,OUT013,2707.3156795629625
FDB36,OUT049,1740.6500153156417
NCZ29,OUT049,1740.6500153156417
FDU20,OUT018,2536.248951968297
FDO56,OUT013,2707.3156795629625
FDW31,OUT049,2125.349497483324
DRH59,OUT013,2414.7191153318986
NCB30,OUT017,2678.8561136638555
FDK43,OUT027,3858.799869487593
FDW43,OUT045,2613.1141493421233
NCL19,OUT017,2678.8561136638555
FDJ27,OUT046,1740.6500153156417
FDC45,OUT046,2125.349497483324
FDY40,OUT035,1842.8680109957897
NCM41,OUT035,2170.5857789112197
NCK18,OUT019,597.2868342075113
FDP37,OUT049,1740.6500153156417
FDA27,OUT027,5132.342222949802
NCX30,OUT035,2614.663464992494
FDR09,OUT017,2614.663464992494
FDG08,OUT027,4229.8508764080125
NCU30,OUT013,2950.802451959768
FDB16,OUT017,2170.5857789112197
FDM16,OUT017,1842.8680109957897
FDC48,OUT013,2707.3156795629625
NCF18,OUT046,2125.349497483324
FDU46,OUT018,2536.248951968297
FDH41,OUT018,3202.928103829106
NCN42,OUT010,677.2534011584064
FDU49,OUT046,1740.6500153156417
FDB20,OUT027,3858.799869487593
FDG50,OUT019,557.0195586036299
FDW20,OUT045,2169.036463260849
NCO55,OUT049,1740.6500153156417
FDX48,OUT046,2125.349497483324
FDU48,OUT046,1740.6500153156417
FDR48,OUT019,597.2868342075113
FDK27,OUT013,2707.3156795629625
FDT35,OUT013,2950.802451959768
FDN12,OUT049,1740.6500153156417
NCE31,OUT019,566.2304293299921
FDL21,OUT017,1842.8680109957897
FDV56,OUT017,2170.5857789112197
FDR16,OUT017,2614.663464992494
NCP41,OUT049,1740.6500153156417
FDJ27,OUT013,2707.3156795629625
FDA07,OUT017,2170.5857789112197
FDK55,OUT049,1740.6500153156417
FDM33,OUT049,2389.2437480902304
FDY46,OUT046,2125.349497483324
FDD36,OUT046,1740.6500153156417
FDB12,OUT027,3858.799869487593
FDF28,OUT019,557.0195586036299
NCE07,OUT019,597.2868342075113
FDW50,OUT027,4229.8508764080125
NCW18,OUT017,2614.663464992494
NCJ17,OUT019,557.0195586036299
DRZ24,OUT010,667.962853750561
FDS07,OUT035,2170.5857789112197
NCW05,OUT010,667.962853750561
FDZ22,OUT018,2536.248951968297
FDK02,OUT046,1740.6500153156417
FDZ45,OUT027,4229.8508764080125
FDL25,OUT046,1740.6500153156417
FDS08,OUT045,2677.3067980134847
NCZ42,OUT027,5132.342222949802
FDX57,OUT035,2170.5857789112197
FDF21,OUT046,2125.349497483324
FDJ56,OUT018,2536.248951968297
FDX10,OUT013,2414.7191153318986
DRG48,OUT035,2678.8561136638555
DRN37,OUT046,2125.349497483324
NCY41,OUT018,2267.07751788757
FDN28,OUT045,2169.036463260849
FDE34,OUT045,2677.3067980134847
FDR10,OUT045,2677.3067980134847
FDC32,OUT017,2170.5857789112197
DRG13,OUT046,2125.349497483324
FDP59,OUT049,1740.6500153156417
NCT53,OUT010,677.2534011584064
FDL57,OUT027,5132.342222949802
FDN32,OUT010,677.2534011584064
FDK09,OUT018,3202.928103829106
FDA52,OUT010,677.2534011584064
FDC57,OUT049,2125.349497483324
FDI09,OUT035,2614.663464992494
NCB07,OUT046,2125.349497483324
FDP26,OUT035,2170.5857789112197
FDP40,OUT027,3858.799869487593
FDL15,OUT013,2950.802451959768
FDV07,OUT046,1740.6500153156417
FDS03,OUT017,1842.8680109957897
FDE50,OUT049,2125.349497483324
FDQ15,OUT017,2170.5857789112197
FDQ33,OUT010,677.2534011584064
FDT22,OUT013,2414.7191153318986
DRO35,OUT035,2170.5857789112197
FDJ41,OUT049,2389.2437480902304
FDQ27,OUT035,2170.5857789112197
FDC26,OUT017,2170.5857789112197
NCF43,OUT027,4229.8508764080125
NCR50,OUT035,2678.8561136638555
FDE39,OUT018,2536.248951968297
FDN49,OUT027,3389.3947128677587
DRG11,OUT035,2170.5857789112197
NCA18,OUT049,1740.6500153156417
FDM36,OUT018,2752.520455283355
FDW32,OUT017,2170.5857789112197
NCQ18,OUT010,667.962853750561
FDX14,OUT027,3858.799869487593
FDD46,OUT017,2678.8561136638555
FDI34,OUT019,632.2882876531593
NCJ17,OUT035,2170.5857789112197
FDB52,OUT035,2614.663464992494
FDV55,OUT018,2752.520455283355
FDC57,OUT046,2125.349497483324
FDB29,OUT046,1740.6500153156417
NCO43,OUT035,2170.5857789112197
FDG44,OUT045,1842.8680109957897
FDJ34,OUT045,2169.036463260849
FDH40,OUT049,1740.6500153156417
NCD07,OUT027,3858.799869487593
FDB41,OUT017,1842.8680109957897
FDH47,OUT018,2536.248951968297
DRK37,OUT035,2678.8561136638555
FDM25,OUT019,597.2868342075113
NCX06,OUT045,2677.3067980134847
NCS05,OUT017,2170.5857789112197
FDS39,OUT045,2677.3067980134847
FDC47,OUT027,5132.342222949802
FDG20,OUT013,2950.802451959768
DRL23,OUT017,2170.5857789112197
FDY33,OUT013,2950.802451959768
NCH18,OUT045,2613.1141493421233
FDX47,OUT035,2678.8561136638555
NCB06,OUT045,2677.3067980134847
FDP36,OUT049,1370.8869648941231
FDW44,OUT018,2752.520455283355
NCU41,OUT018,2752.520455283355
NCS17,OUT046,1740.6500153156417
FDD46,OUT035,2678.8561136638555
FDE45,OUT017,2678.8561136638555
FDI09,OUT017,2614.663464992494
NCJ54,OUT010,769.9695903376652
NCA29,OUT018,2752.520455283355
NCN41,OUT027,3858.799869487593
FDY34,OUT035,2678.8561136638555
NCG55,OUT035,2170.5857789112197
DRM49,OUT046,1370.8869648941231
NCB42,OUT049,1740.6500153156417
FDE58,OUT045,2169.036463260849
DRJ25,OUT013,2414.7191153318986
FDS47,OUT010,667.962853750561
FDY21,OUT049,2125.349497483324
NCI54,OUT013,2707.3156795629625
FDO24,OUT017,2678.8561136638555
FDY43,OUT035,2678.8561136638555
FDF35,OUT018,2536.248951968297
NCP29,OUT019,566.2304293299921
FDN28,OUT027,3858.799869487593
FDJ50,OUT018,2267.07751788757
FDQ14,OUT027,4229.8508764080125
FDC37,OUT035,2170.5857789112197
FDN08,OUT046,1740.6500153156417
FDD04,OUT035,2678.8561136638555
FDW34,OUT018,3202.928103829106
FDP04,OUT017,1842.8680109957897
NCG07,OUT017,2678.8561136638555
NCN14,OUT018,2752.520455283355
FDJ16,OUT045,1842.8680109957897
NCM42,OUT045,2169.036463260849
NCF19,OUT046,1370.8869648941231
FDY21,OUT018,2752.520455283355
FDY19,OUT035,2170.5857789112197
FDV09,OUT045,2677.3067980134847
FDA28,OUT013,2707.3156795629625
FDC38,OUT018,2536.248951968297
FDL28,OUT045,2613.1141493421233
NCH43,OUT049,2389.2437480902304
NCN53,OUT045,1842.8680109957897
NCW05,OUT017,2170.5857789112197
NCO30,OUT018,2752.520455283355
FDT04,OUT019,566.2304293299921
FDB27,OUT018,2752.520455283355
NCK07,OUT013,2950.802451959768
NCA53,OUT013,2414.7191153318986
FDB33,OUT018,2752.520455283355
FDU37,OUT017,2170.5857789112197
FDR13,OUT035,2170.5857789112197
FDE45,OUT049,2125.349497483324
FDV37,OUT017,2678.8561136638555
FDX44,OUT019,557.0195586036299
NCL06,OUT017,2614.663464992494
FDJ28,OUT045,2677.3067980134847
FDX55,OUT049,2389.2437480902304
NCK17,OUT018,2267.07751788757
FDH52,OUT035,1842.8680109957897
FDN13,OUT027,3858.799869487593
FDK44,OUT018,2752.520455283355
FDU16,OUT046,1740.6500153156417
FDZ07,OUT017,1842.8680109957897
NCN06,OUT027,4229.8508764080125
FDH02,OUT010,667.962853750561
NCW18,OUT045,2613.1141493421233
FDH57,OUT013,2707.3156795629625
FDV35,OUT045,2677.3067980134847
NCU29,OUT013,2950.802451959768
NCP02,OUT046,1370.8869648941231
FDN44,OUT013,2950.802451959768
FDX03,OUT018,2267.07751788757
FDR11,OUT010,677.2534011584064
FDA36,OUT046,2125.349497483324
FDP58,OUT027,5132.342222949802
FDH31,OUT045,2169.036463260849
FDH34,OUT035,2678.8561136638555
FDS13,OUT035,2614.663464992494
FDT01,OUT018,3202.928103829106
FDY09,OUT049,2125.349497483324
FDV33,OUT027,5132.342222949802
NCW29,OUT010,667.962853750561
NCN17,OUT045,2169.036463260849
FDX01,OUT046,1740.6500153156417
FDL03,OUT049,2125.349497483324
DRL59,OUT049,1370.8869648941231
DRM11,OUT027,5132.342222949802
FDA43,OUT049,2125.349497483324
FDZ56,OUT010,677.2534011584064
FDI44,OUT018,2536.248951968297
FDB50,OUT013,2707.3156795629625
FDU15,OUT019,566.2304293299921
NCJ19,OUT019,566.2304293299921
FDD48,OUT013,2707.3156795629625
NCW42,OUT035,2614.663464992494
FDL24,OUT017,2678.8561136638555
NCB30,OUT013,2950.802451959768
FDK25,OUT013,2950.802451959768
FDW28,OUT049,2125.349497483324
FDD47,OUT017,2678.8561136638555
FDK16,OUT019,557.0195586036299
FDW37,OUT046,1740.6500153156417
FDA48,OUT035,2614.663464992494
FDA14,OUT017,2678.8561136638555
FDV15,OUT013,2707.3156795629625
FDN22,OUT049,2389.2437480902304
NCD55,OUT045,1842.8680109957897
FDY43,OUT013,2950.802451959768
NCU05,OUT017,2170.5857789112197
FDF10,OUT035,2678.8561136638555
FDR39,OUT018,2752.520455283355
FDG40,OUT013,2414.7191153318986
FDZ28,OUT019,557.0195586036299
FDE02,OUT045,2169.036463260849
FDU60,OUT049,2125.349497483324
FDM21,OUT013,3531.4194682704156
FDV52,OUT019,557.0195586036299
NCW06,OUT013,2950.802451959768
FDX36,OUT035,2614.663464992494
FDT35,OUT027,4229.8508764080125
NCL19,OUT010,677.2534011584064
NCD31,OUT046,2125.349497483324
FDE53,OUT019,557.0195586036299
FDW58,OUT019,557.0195586036299
DRF48,OUT046,2125.349497483324
FDW57,OUT035,2678.8561136638555
DRH13,OUT017,2170.5857789112197
FDT33,OUT013,2950.802451959768
DRK47,OUT027,5132.342222949802
FDY22,OUT010,677.2534011584064
FDC35,OUT019,632.2882876531593
FDO03,OUT013,3531.4194682704156
FDF24,OUT045,2169.036463260849
FDF56,OUT018,2752.520455283355
FDD28,OUT013,2414.7191153318986
FDG53,OUT027,4229.8508764080125
FDO27,OUT019,557.0195586036299
NCF54,OUT018,2752.520455283355
FDC20,OUT027,3389.3947128677587
FDU10,OUT046,1370.8869648941231
DRA24,OUT018,2752.520455283355
FDA02,OUT010,677.2534011584064
FDG10,OUT017,1842.8680109957897
FDW39,OUT010,677.2534011584064
FDP04,OUT019,566.2304293299921
NCM55,OUT013,2950.802451959768
FDG47,OUT045,2613.1141493421233
NCU41,OUT017,2678.8561136638555
NCK31,OUT017,1842.8680109957897
FDZ46,OUT045,2169.036463260849
FDU13,OUT027,4229.8508764080125
NCF19,OUT045,1842.8680109957897
NCJ43,OUT013,2950.802451959768
NCJ05,OUT045,2677.3067980134847
FDS04,OUT027,3858.799869487593
FDX28,OUT010,667.962853750561
FDB41,OUT027,3389.3947128677587
FDG53,OUT046,2125.349497483324
FDL15,OUT010,677.2534011584064
FDQ08,OUT049,1370.8869648941231
DRN36,OUT013,2707.3156795629625
FDI46,OUT013,3531.4194682704156
FDG16,OUT027,5132.342222949802
FDV32,OUT013,2414.7191153318986
FDF44,OUT010,667.962853750561
FDK04,OUT018,2267.07751788757
NCA41,OUT013,2950.802451959768
FDD51,OUT017,1842.8680109957897
NCZ53,OUT045,2677.3067980134847
FDP01,OUT027,4229.8508764080125
FDY25,OUT049,2125.349497483324
FDB17,OUT018,2752.520455283355
NCV54,OUT018,2536.248951968297
FDJ32,OUT017,1842.8680109957897
FDA37,OUT049,1740.6500153156417
FDG35,OUT035,2678.8561136638555
NCM05,OUT018,3202.928103829106
FDG45,OUT046,2386.2959774241044
FDH28,OUT013,2414.7191153318986
NCE18,OUT049,2389.2437480902304
FDH38,OUT045,2169.036463260849
FDR56,OUT013,2950.802451959768
FDH17,OUT027,3858.799869487593
FDD39,OUT049,2389.2437480902304
FDB41,OUT049,1370.8869648941231
NCR53,OUT046,2386.2959774241044
FDX46,OUT017,1842.8680109957897
FDV28,OUT049,1370.8869648941231
FDA08,OUT018,2752.520455283355
FDH45,OUT017,1842.8680109957897
NCS38,OUT010,667.962853750561
FDD40,OUT010,677.2534011584064
DRM59,OUT035,2678.8561136638555
NCJ43,OUT018,2752.520455283355
NCN29,OUT013,2414.7191153318986
NCC19,OUT045,2677.3067980134847
FDR56,OUT035,2678.8561136638555
FDZ43,OUT049,2389.2437480902304
FDJ32,OUT010,664.3634888735338
DRH03,OUT017,2170.5857789112197
NCZ54,OUT035,2678.8561136638555
FDE26,OUT017,2678.8561136638555
FDS03,OUT045,1842.8680109957897
DRZ24,OUT019,557.0195586036299
FDO48,OUT027,5132.342222949802
FDW39,OUT049,2125.349497483324
NCK05,OUT049,1370.8869648941231
NCK30,OUT017,2614.663464992494
FDT27,OUT018,3202.928103829106
FDS08,OUT019,597.2868342075113
NCJ19,OUT049,1370.8869648941231
FDC58,OUT045,1842.8680109957897
DRE37,OUT013,2950.802451959768
FDW02,OUT035,2170.5857789112197
FDJ02,OUT010,677.2534011584064
FDX09,OUT045,2677.3067980134847
FDT31,OUT010,677.2534011584064
FDI24,OUT049,2125.349497483324
FDY09,OUT045,2677.3067980134847
FDV28,OUT045,1842.8680109957897
DRM47,OUT049,2125.349497483324
FDT52,OUT019,632.2882876531593
FDI48,OUT018,2267.07751788757
FDY55,OUT017,2614.663464992494
FDU48,OUT013,2707.3156795629625
FDN25,OUT045,1842.8680109957897
FDP20,OUT049,1740.6500153156417
FDJ15,OUT013,2950.802451959768
FDD04,OUT018,2752.520455283355
FDY58,OUT045,2613.1141493421233
FDR37,OUT018,2752.520455283355
FDF44,OUT013,2707.3156795629625
FDD32,OUT045,2169.036463260849
FDR57,OUT017,2678.8561136638555
DRG39,OUT027,3389.3947128677587
FDX15,OUT017,2678.8561136638555
DRN37,OUT045,2677.3067980134847
FDW40,OUT027,4229.8508764080125
FDB32,OUT049,1740.6500153156417
FDM40,OUT018,2752.520455283355
FDE39,OUT027,3858.799869487593
DRH49,OUT017,2170.5857789112197
FDT46,OUT049,1370.8869648941231
NCF06,OUT035,2614.663464992494
FDP07,OUT017,2678.8561136638555
FDC04,OUT013,3531.4194682704156
FDZ32,OUT017,2170.5857789112197
FDD50,OUT045,2677.3067980134847
FDU56,OUT017,2678.8561136638555
FDV34,OUT017,1842.8680109957897
NCY41,OUT013,2414.7191153318986
NCK18,OUT046,2125.349497483324
DRH25,OUT049,1370.8869648941231
FDT57,OUT046,2386.2959774241044
FDV56,OUT018,2536.248951968297
FDV12,OUT045,2169.036463260849
FDN52,OUT017,2170.5857789112197
FDX38,OUT035,1842.8680109957897
FDE47,OUT018,2536.248951968297
NCO07,OUT013,3531.4194682704156
FDV09,OUT027,4229.8508764080125
FDZ23,OUT019,597.2868342075113
DRH51,OUT018,2536.248951968297
NCY54,OUT045,2677.3067980134847
DRG49,OUT013,3531.4194682704156
NCC19,OUT049,2125.349497483324
NCV53,OUT045,2613.1141493421233
FDZ47,OUT019,557.0195586036299
NCO26,OUT018,2536.248951968297
NCP02,OUT045,1842.8680109957897
NCW30,OUT018,3202.928103829106
NCN55,OUT046,2386.2959774241044
FDB20,OUT010,667.962853750561
DRL11,OUT013,2950.802451959768
DRD60,OUT045,2677.3067980134847
FDW14,OUT010,667.962853750561
FDL27,OUT010,664.3634888735338
FDU09,OUT018,2267.07751788757
DRH36,OUT027,3389.3947128677587
FDP34,OUT027,4229.8508764080125
FDE04,OUT017,2678.8561136638555
FDZ57,OUT027,3858.799869487593
FDF02,OUT010,667.962853750561
FDG28,OUT045,2613.1141493421233
NCI31,OUT046,1370.8869648941231
FDT43,OUT013,2414.7191153318986
FDU20,OUT046,1740.6500153156417
FDD53,OUT013,2414.7191153318986
FDW15,OUT045,2677.3067980134847
NCT53,OUT045,2677.3067980134847
NCG55,OUT027,3858.799869487593
FDD48,OUT035,2170.5857789112197
FDG47,OUT049,2389.2437480902304
